Store_Dept_Date,Weekly_Sales
34_92_2012-11-23,32036.3
34_93_2012-11-23,35291.01
34_94_2012-11-23,38193.9
34_95_2012-11-23,24434.58
34_96_2012-11-23,10163.65
34_97_2012-11-23,4992.27
34_98_2012-11-23,8219.41
34_99_2012-11-23,1963.36
34_1_2012-11-30,1161.89
34_2_2012-11-30,7567.85
34_3_2012-11-30,2698.57
34_4_2012-11-30,7762.92
34_5_2012-11-30,2947.02
34_6_2012-11-30,793.79
34_7_2012-11-30,3358.01
34_8_2012-11-30,7582.74
34_9_2012-11-30,5412.98
34_10_2012-11-30,5252.57
34_11_2012-11-30,5434.73
34_12_2012-11-30,1245.62
34_13_2012-11-30,7084.1
34_14_2012-11-30,2453.68
34_16_2012-11-30,5669.26
34_17_2012-11-30,1217.66
34_18_2012-11-30,1161.26
34_19_2012-11-30,259.49
34_20_2012-11-30,703.01
34_21_2012-11-30,732.13
34_22_2012-11-30,1006.71
34_23_2012-11-30,3032.97
34_24_2012-11-30,1076.62
34_25_2012-11-30,1332.76
34_26_2012-11-30,855.13
34_27_2012-11-30,188.54
34_28_2012-11-30,112.02
34_29_2012-11-30,585.64
34_30_2012-11-30,510.54
34_31_2012-11-30,360.95
34_32_2012-11-30,1092.99
34_33_2012-11-30,810.83
34_34_2012-11-30,1803.37
34_35_2012-11-30,625.18
34_36_2012-11-30,384.39
34_37_2012-11-30,384.39
34_38_2012-11-30,8485.74
34_40_2012-11-30,4727.66
34_41_2012-11-30,151.67
34_42_2012-11-30,377.09
34_44_2012-11-30,157.47
34_46_2012-11-30,2467.0
34_48_2012-11-30,36.51
34_49_2012-11-30,20.64
34_52_2012-11-30,250.47
34_55_2012-11-30,1916.46
34_56_2012-11-30,1971.56
34_59_2012-11-30,46.37
34_60_2012-11-30,183.8
34_65_2012-11-30,3140.43
34_67_2012-11-30,3140.43
34_71_2012-11-30,513.8
34_72_2012-11-30,15318.84
34_74_2012-11-30,3098.15
34_79_2012-11-30,10067.46
34_80_2012-11-30,9378.62
34_81_2012-11-30,9023.46
34_82_2012-11-30,2697.22
34_83_2012-11-30,2208.18
34_85_2012-11-30,205.73
34_87_2012-11-30,869.36
34_90_2012-11-30,24574.64
34_91_2012-11-30,9481.42
34_92_2012-11-30,32019.0
34_93_2012-11-30,35291.01
34_94_2012-11-30,38193.9
34_95_2012-11-30,24426.21
34_96_2012-11-30,10163.65
34_97_2012-11-30,4992.27
34_98_2012-11-30,8219.41
34_1_2012-12-07,1146.23
34_2_2012-12-07,7561.01
34_3_2012-12-07,2668.76
34_4_2012-12-07,7738.85
34_5_2012-12-07,3207.79
34_6_2012-12-07,790.92
34_7_2012-12-07,3618.64
34_8_2012-12-07,7576.36
34_9_2012-12-07,5013.11
34_10_2012-12-07,5065.29
34_11_2012-12-07,5340.38
34_12_2012-12-07,1253.97
34_13_2012-12-07,7106.72
34_14_2012-12-07,2417.53
34_16_2012-12-07,5659.44
34_17_2012-12-07,1259.55
34_18_2012-12-07,1480.73
34_20_2012-12-07,694.22
34_21_2012-12-07,735.24
34_22_2012-12-07,1189.45
34_23_2012-12-07,3145.28
34_24_2012-12-07,1060.66
34_25_2012-12-07,1316.91
34_26_2012-12-07,854.44
34_27_2012-12-07,192.92
34_28_2012-12-07,111.74
34_29_2012-12-07,575.56
34_30_2012-12-07,507.83
34_31_2012-12-07,347.27
34_32_2012-12-07,1262.68
34_33_2012-12-07,661.03
34_34_2012-12-07,1816.11
34_35_2012-12-07,663.33
34_36_2012-12-07,440.81
34_37_2012-12-07,440.81
34_38_2012-12-07,8485.74
34_40_2012-12-07,4727.66
34_41_2012-12-07,138.09
34_42_2012-12-07,383.51
34_44_2012-12-07,153.65
34_46_2012-12-07,2467.0
34_48_2012-12-07,32.22
34_49_2012-12-07,20.16
34_52_2012-12-07,249.38
34_54_2012-12-07,45.51
34_55_2012-12-07,1917.38
34_56_2012-12-07,1832.27
34_59_2012-12-07,166.03
34_60_2012-12-07,194.75
34_65_2012-12-07,2852.94
34_67_2012-12-07,2852.94
34_71_2012-12-07,507.09
34_72_2012-12-07,15673.02
34_74_2012-12-07,3065.99
34_79_2012-12-07,10067.46
34_80_2012-12-07,9378.62
34_81_2012-12-07,9060.5
34_82_2012-12-07,2697.22
34_83_2012-12-07,2202.11
34_85_2012-12-07,212.17
34_87_2012-12-07,798.61
34_90_2012-12-07,24570.55
34_91_2012-12-07,9611.09
34_92_2012-12-07,31978.71
34_93_2012-12-07,35291.01
34_94_2012-12-07,38193.9
34_95_2012-12-07,24373.33
34_96_2012-12-07,10163.65
34_97_2012-12-07,4992.27
34_98_2012-12-07,8219.41
34_1_2012-12-14,1146.23
34_2_2012-12-14,7549.69
34_3_2012-12-14,2657.95
34_4_2012-12-14,7670.1
34_5_2012-12-14,3245.2
34_6_2012-12-14,808.21
34_7_2012-12-14,3618.66
34_8_2012-12-14,7472.88
34_9_2012-12-14,4676.02
34_10_2012-12-14,4936.88
34_11_2012-12-14,5441.18
34_12_2012-12-14,1219.1
34_13_2012-12-14,7106.72
34_14_2012-12-14,2399.67
34_16_2012-12-14,5675.51
34_17_2012-12-14,1260.45
34_18_2012-12-14,1474.63
34_19_2012-12-14,343.24
34_20_2012-12-14,689.22
34_21_2012-12-14,737.87
34_22_2012-12-14,1185.59
34_23_2012-12-14,3083.26
34_24_2012-12-14,1063.06
34_25_2012-12-14,1253.44
34_26_2012-12-14,880.63
34_27_2012-12-14,180.77
34_28_2012-12-14,111.93
34_29_2012-12-14,575.06
34_30_2012-12-14,510.05
34_31_2012-12-14,351.83
34_32_2012-12-14,1334.45
34_33_2012-12-14,672.58
34_34_2012-12-14,1734.98
34_35_2012-12-14,663.75
34_36_2012-12-14,476.09
34_37_2012-12-14,476.09
34_38_2012-12-14,8485.74
34_40_2012-12-14,4727.66
34_41_2012-12-14,121.95
34_42_2012-12-14,376.26
34_44_2012-12-14,156.96
34_46_2012-12-14,2466.53
34_48_2012-12-14,16.04
34_49_2012-12-14,15.97
34_52_2012-12-14,249.58
34_55_2012-12-14,1888.52
34_56_2012-12-14,1746.95
34_59_2012-12-14,144.88
34_60_2012-12-14,190.93
34_65_2012-12-14,2854.28
34_67_2012-12-14,2854.28
34_71_2012-12-14,505.16
34_72_2012-12-14,15570.48
34_74_2012-12-14,3053.86
34_79_2012-12-14,10067.46
34_80_2012-12-14,9378.62
34_81_2012-12-14,8953.46
34_82_2012-12-14,2697.22
34_83_2012-12-14,2192.68
34_85_2012-12-14,203.41
34_87_2012-12-14,798.61
34_90_2012-12-14,24486.6
34_91_2012-12-14,8838.61
34_92_2012-12-14,31978.71
34_93_2012-12-14,35291.01
34_94_2012-12-14,38193.9
34_95_2012-12-14,24018.51
34_96_2012-12-14,10163.65
34_97_2012-12-14,4994.0
34_98_2012-12-14,8219.41
34_99_2012-12-14,1963.36
34_1_2012-12-21,1146.23
34_2_2012-12-21,7561.01
34_3_2012-12-21,2657.95
34_4_2012-12-21,7695.51
34_5_2012-12-21,3264.02
34_6_2012-12-21,799.56
34_7_2012-12-21,3618.64
34_8_2012-12-21,7472.88
34_9_2012-12-21,4653.33
34_10_2012-12-21,4947.71
34_11_2012-12-21,5441.18
34_12_2012-12-21,1209.8
34_13_2012-12-21,7106.72
34_14_2012-12-21,2399.67
34_16_2012-12-21,5887.47
34_17_2012-12-21,1259.55
34_18_2012-12-21,1474.63
34_19_2012-12-21,343.89
34_20_2012-12-21,689.87
34_21_2012-12-21,738.41
34_22_2012-12-21,1197.48
34_23_2012-12-21,3079.69
34_24_2012-12-21,1063.07
34_25_2012-12-21,1253.45
34_26_2012-12-21,879.46
34_27_2012-12-21,180.58
34_28_2012-12-21,111.74
34_29_2012-12-21,575.06
34_30_2012-12-21,507.83
34_31_2012-12-21,347.27
34_32_2012-12-21,1346.79
34_33_2012-12-21,660.68
34_34_2012-12-21,1750.66
34_35_2012-12-21,660.55
34_36_2012-12-21,461.2
34_37_2012-12-21,461.2
34_38_2012-12-21,8485.74
34_40_2012-12-21,4727.66
34_41_2012-12-21,121.95
34_42_2012-12-21,376.26
34_44_2012-12-21,154.91
34_46_2012-12-21,2467.0
34_48_2012-12-21,15.95
34_49_2012-12-21,15.88
34_52_2012-12-21,249.55
34_54_2012-12-21,44.95
34_55_2012-12-21,1903.04
34_56_2012-12-21,1747.08
34_59_2012-12-21,144.05
34_60_2012-12-21,194.43
34_65_2012-12-21,2852.94
34_67_2012-12-21,2852.94
34_71_2012-12-21,505.58
34_72_2012-12-21,15550.66
34_74_2012-12-21,3053.86
34_79_2012-12-21,10067.46
34_80_2012-12-21,9378.62
34_81_2012-12-21,8953.46
34_82_2012-12-21,2697.22
34_83_2012-12-21,2196.94
34_85_2012-12-21,207.67
34_87_2012-12-21,798.61
34_90_2012-12-21,24486.6
34_91_2012-12-21,8838.61
34_92_2012-12-21,31978.71
34_93_2012-12-21,35291.01
34_94_2012-12-21,38193.9
34_95_2012-12-21,24032.81
34_96_2012-12-21,10163.65
34_97_2012-12-21,4992.27
34_98_2012-12-21,8219.41
34_99_2012-12-21,1963.36
34_1_2012-12-28,1146.23
34_2_2012-12-28,7578.12
34_3_2012-12-28,2795.53
34_4_2012-12-28,8802.91
34_5_2012-12-28,7082.06
34_6_2012-12-28,1457.39
34_7_2012-12-28,8001.02
34_8_2012-12-28,7443.2
34_9_2012-12-28,5133.41
34_10_2012-12-28,5265.29
34_11_2012-12-28,5259.73
34_12_2012-12-28,1227.19
34_13_2012-12-28,7113.61
34_14_2012-12-28,4196.09
34_16_2012-12-28,6600.86
34_17_2012-12-28,1496.64
34_18_2012-12-28,1879.58
34_20_2012-12-28,823.79
34_21_2012-12-28,815.72
34_22_2012-12-28,1472.49
34_23_2012-12-28,3109.31
34_24_2012-12-28,1099.93
34_25_2012-12-28,1378.96
34_26_2012-12-28,881.82
34_27_2012-12-28,189.63
34_28_2012-12-28,112.63
34_29_2012-12-28,587.28
34_30_2012-12-28,511.4
34_31_2012-12-28,351.9
34_32_2012-12-28,1443.93
34_33_2012-12-28,872.7
34_34_2012-12-28,1908.37
34_35_2012-12-28,606.56
34_36_2012-12-28,484.67
34_37_2012-12-28,484.67
34_38_2012-12-28,8432.5
34_40_2012-12-28,4727.66
34_41_2012-12-28,125.17
34_42_2012-12-28,402.29
34_44_2012-12-28,159.28
34_46_2012-12-28,2446.33
34_48_2012-12-28,46.54
34_49_2012-12-28,21.58
34_52_2012-12-28,692.29
34_54_2012-12-28,46.2
34_55_2012-12-28,2428.7
34_56_2012-12-28,2028.59
34_59_2012-12-28,182.98
34_60_2012-12-28,196.21
34_65_2012-12-28,2872.18
34_67_2012-12-28,2872.18
34_71_2012-12-28,800.44
34_72_2012-12-28,30502.41
34_74_2012-12-28,3488.23
34_79_2012-12-28,10067.46
34_80_2012-12-28,9378.62
34_81_2012-12-28,8947.15
34_82_2012-12-28,2697.22
34_83_2012-12-28,2181.37
34_85_2012-12-28,191.27
34_87_2012-12-28,824.52
34_90_2012-12-28,24487.46
34_91_2012-12-28,8835.53
34_92_2012-12-28,32180.59
34_93_2012-12-28,35291.01
34_94_2012-12-28,38193.9
34_95_2012-12-28,24040.9
34_96_2012-12-28,10134.39
34_97_2012-12-28,5010.18
34_98_2012-12-28,8219.41
34_99_2012-12-28,1963.36
34_1_2013-01-04,1161.89
34_2_2013-01-04,7559.73
34_3_2013-01-04,2764.04
34_4_2013-01-04,7741.5
34_5_2013-01-04,4211.06
34_6_2013-01-04,839.21
34_7_2013-01-04,6057.04
34_8_2013-01-04,7344.14
34_9_2013-01-04,4534.83
34_10_2013-01-04,5153.66
34_11_2013-01-04,5286.83
34_12_2013-01-04,1239.16
34_13_2013-01-04,7113.61
34_14_2013-01-04,2786.32
34_16_2013-01-04,6427.55
34_17_2013-01-04,1235.07
34_18_2013-01-04,1475.14
34_20_2013-01-04,768.46
34_21_2013-01-04,776.77
34_22_2013-01-04,1310.58
34_23_2013-01-04,3137.22
34_24_2013-01-04,1096.05
34_25_2013-01-04,1372.51
34_26_2013-01-04,879.01
34_27_2013-01-04,187.62
34_28_2013-01-04,112.82
34_29_2013-01-04,592.05
34_30_2013-01-04,513.86
34_31_2013-01-04,356.7
34_32_2013-01-04,1295.73
34_33_2013-01-04,815.89
34_34_2013-01-04,1904.32
34_35_2013-01-04,607.42
34_36_2013-01-04,493.45
34_37_2013-01-04,493.45
34_38_2013-01-04,8408.65
34_40_2013-01-04,4727.66
34_41_2013-01-04,123.59
34_42_2013-01-04,398.41
34_44_2013-01-04,159.16
34_46_2013-01-04,2445.86
34_48_2013-01-04,43.82
34_49_2013-01-04,20.69
34_52_2013-01-04,697.39
34_54_2013-01-04,46.73
34_55_2013-01-04,2232.72
34_56_2013-01-04,2011.85
34_59_2013-01-04,50.54
34_60_2013-01-04,189.86
34_65_2013-01-04,2843.71
34_67_2013-01-04,2843.71
34_71_2013-01-04,503.38
34_72_2013-01-04,15971.18
34_74_2013-01-04,3013.43
34_79_2013-01-04,10067.46
34_80_2013-01-04,9378.62
34_81_2013-01-04,8947.15
34_82_2013-01-04,2697.22
34_83_2013-01-04,2182.9
34_85_2013-01-04,186.1
34_87_2013-01-04,824.52
34_90_2013-01-04,24487.46
34_91_2013-01-04,8835.53
34_92_2013-01-04,32180.59
34_93_2013-01-04,35291.01
34_94_2013-01-04,38193.9
34_95_2013-01-04,23884.12
34_96_2013-01-04,10134.39
34_97_2013-01-04,5010.43
34_98_2013-01-04,8219.41
34_99_2013-01-04,1963.36
34_1_2013-01-11,1146.23
34_2_2013-01-11,7646.85
34_3_2013-01-11,2762.78
34_4_2013-01-11,7721.35
34_5_2013-01-11,4186.14
34_6_2013-01-11,838.39
34_7_2013-01-11,6443.15
34_8_2013-01-11,7323.62
34_9_2013-01-11,4256.46
34_10_2013-01-11,4916.67
34_11_2013-01-11,5191.52
34_12_2013-01-11,1223.21
34_13_2013-01-11,7113.61
34_14_2013-01-11,2786.32
34_16_2013-01-11,6427.55
34_17_2013-01-11,1239.7
34_18_2013-01-11,1520.34
34_19_2013-01-11,263.7
34_20_2013-01-11,768.46
34_21_2013-01-11,776.77
34_22_2013-01-11,1310.23
34_23_2013-01-11,3137.22
34_24_2013-01-11,1096.05
34_25_2013-01-11,1373.77
34_26_2013-01-11,879.01
34_27_2013-01-11,187.62
34_28_2013-01-11,112.82
34_29_2013-01-11,592.29
34_30_2013-01-11,514.1
34_31_2013-01-11,356.94
34_32_2013-01-11,1449.98
34_33_2013-01-11,827.13
34_34_2013-01-11,1904.32
34_35_2013-01-11,607.42
34_36_2013-01-11,490.98
34_37_2013-01-11,490.98
34_38_2013-01-11,8432.5
34_40_2013-01-11,4727.66
34_41_2013-01-11,123.59
34_42_2013-01-11,399.8
34_44_2013-01-11,159.16
34_46_2013-01-11,2445.86
34_48_2013-01-11,43.82
34_49_2013-01-11,20.69
34_52_2013-01-11,707.34
34_54_2013-01-11,46.73
34_55_2013-01-11,2227.72
34_56_2013-01-11,2011.85
34_59_2013-01-11,54.16
34_60_2013-01-11,187.46
34_65_2013-01-11,3012.65
34_67_2013-01-11,3012.65
34_71_2013-01-11,503.38
34_72_2013-01-11,15971.18
34_74_2013-01-11,3034.37
34_79_2013-01-11,10067.46
34_80_2013-01-11,9378.62
34_81_2013-01-11,8947.15
34_82_2013-01-11,2697.22
34_83_2013-01-11,2178.5
34_85_2013-01-11,186.1
34_87_2013-01-11,824.52
34_90_2013-01-11,24487.46
34_91_2013-01-11,8822.79
34_92_2013-01-11,32180.59
34_93_2013-01-11,35291.01
34_94_2013-01-11,38193.9
34_95_2013-01-11,23884.12
34_96_2013-01-11,10134.39
34_97_2013-01-11,5010.43
34_98_2013-01-11,8219.41
34_1_2013-01-18,1146.23
34_2_2013-01-18,7646.85
34_3_2013-01-18,2762.78
34_4_2013-01-18,7711.98
34_5_2013-01-18,4176.89
34_6_2013-01-18,835.83
34_7_2013-01-18,6418.03
34_8_2013-01-18,7323.62
34_9_2013-01-18,4256.46
34_10_2013-01-18,4916.67
34_11_2013-01-18,5191.52
34_12_2013-01-18,1211.95
34_13_2013-01-18,7113.61
34_14_2013-01-18,2802.68
34_16_2013-01-18,6422.76
34_17_2013-01-18,1296.44
34_18_2013-01-18,1771.12
34_20_2013-01-18,760.54
34_21_2013-01-18,768.7
34_22_2013-01-18,1310.23
34_23_2013-01-18,3099.66
34_24_2013-01-18,1093.64
34_25_2013-01-18,1383.66
34_26_2013-01-18,879.01
34_27_2013-01-18,187.62
34_28_2013-01-18,114.25
34_29_2013-01-18,593.8
34_30_2013-01-18,514.56
34_31_2013-01-18,357.4
34_32_2013-01-18,1585.33
34_33_2013-01-18,828.12
34_34_2013-01-18,1904.39
34_35_2013-01-18,607.98
34_36_2013-01-18,495.15
34_37_2013-01-18,495.15
34_38_2013-01-18,8432.5
34_40_2013-01-18,4727.66
34_41_2013-01-18,122.03
34_42_2013-01-18,399.8
34_44_2013-01-18,159.08
34_46_2013-01-18,2445.86
34_48_2013-01-18,44.33
34_49_2013-01-18,21.2
34_52_2013-01-18,707.34
34_54_2013-01-18,46.73
34_55_2013-01-18,2221.52
34_56_2013-01-18,2011.85
34_59_2013-01-18,181.17
34_60_2013-01-18,186.7
34_65_2013-01-18,3042.38
34_67_2013-01-18,3042.38
34_71_2013-01-18,522.42
34_72_2013-01-18,16403.99
34_74_2013-01-18,3046.82
34_79_2013-01-18,10067.46
34_80_2013-01-18,9378.62
34_81_2013-01-18,8947.15
34_82_2013-01-18,2697.22
34_83_2013-01-18,2165.58
34_85_2013-01-18,186.0
34_87_2013-01-18,824.52
34_90_2013-01-18,24487.46
34_91_2013-01-18,8822.79
34_92_2013-01-18,32188.37
34_93_2013-01-18,35291.01
34_94_2013-01-18,38193.9
34_95_2013-01-18,23884.12
34_96_2013-01-18,10134.39
34_97_2013-01-18,5010.43
34_98_2013-01-18,8219.41
34_1_2013-01-25,1146.23
34_2_2013-01-25,7646.85
34_3_2013-01-25,2762.78
34_4_2013-01-25,7711.98
34_5_2013-01-25,4176.89
34_6_2013-01-25,835.83
34_7_2013-01-25,6418.03
34_8_2013-01-25,7323.62
34_9_2013-01-25,4256.46
34_10_2013-01-25,4916.67
34_11_2013-01-25,5191.52
34_12_2013-01-25,1211.95
34_13_2013-01-25,7113.61
34_14_2013-01-25,2796.19
34_16_2013-01-25,6422.76
34_17_2013-01-25,1296.44
34_18_2013-01-25,1771.12
34_19_2013-01-25,416.16
34_20_2013-01-25,760.54
34_21_2013-01-25,768.7
34_22_2013-01-25,1310.38
34_23_2013-01-25,3099.66
34_24_2013-01-25,1093.64
34_25_2013-01-25,1385.26
34_26_2013-01-25,879.01
34_27_2013-01-25,187.62
34_28_2013-01-25,114.25
34_29_2013-01-25,593.8
34_30_2013-01-25,514.56
34_31_2013-01-25,357.4
34_32_2013-01-25,1585.33
34_33_2013-01-25,828.12
34_34_2013-01-25,1904.39
34_35_2013-01-25,607.98
34_36_2013-01-25,495.44
34_37_2013-01-25,495.44
34_38_2013-01-25,8432.5
34_40_2013-01-25,4727.66
34_41_2013-01-25,122.03
34_42_2013-01-25,399.8
34_44_2013-01-25,159.15
34_45_2013-01-25,-0.67
34_46_2013-01-25,2445.86
34_48_2013-01-25,44.33
34_49_2013-01-25,21.2
34_52_2013-01-25,707.34
34_55_2013-01-25,2226.19
34_56_2013-01-25,2011.85
34_59_2013-01-25,181.17
34_60_2013-01-25,186.7
34_65_2013-01-25,3042.38
34_67_2013-01-25,3042.38
34_71_2013-01-25,522.42
34_72_2013-01-25,16403.99
34_74_2013-01-25,3066.26
34_79_2013-01-25,10067.46
34_80_2013-01-25,9378.62
34_81_2013-01-25,8947.15
34_82_2013-01-25,2697.22
34_83_2013-01-25,2165.58
34_85_2013-01-25,186.0
34_87_2013-01-25,824.52
34_90_2013-01-25,24487.46
34_91_2013-01-25,8822.79
34_92_2013-01-25,32188.37
34_93_2013-01-25,35291.01
34_94_2013-01-25,38193.9
34_95_2013-01-25,23884.12
34_96_2013-01-25,10134.39
34_97_2013-01-25,5010.43
34_98_2013-01-25,8219.41
34_1_2013-02-01,1146.23
34_2_2013-02-01,7578.12
34_3_2013-02-01,2795.53
34_4_2013-02-01,7765.74
34_5_2013-02-01,4212.57
34_6_2013-02-01,811.75
34_7_2013-02-01,6193.9
34_8_2013-02-01,7524.86
34_9_2013-02-01,5216.09
34_10_2013-02-01,5197.24
34_11_2013-02-01,5457.8
34_12_2013-02-01,1304.7
34_13_2013-02-01,7113.61
34_14_2013-02-01,2800.37
34_16_2013-02-01,6469.76
34_17_2013-02-01,1290.91
34_18_2013-02-01,1770.43
34_20_2013-02-01,765.99
34_21_2013-02-01,778.7
34_22_2013-02-01,1312.91
34_23_2013-02-01,3137.04
34_24_2013-02-01,1074.77
34_25_2013-02-01,1405.03
34_26_2013-02-01,879.11
34_27_2013-02-01,190.38
34_28_2013-02-01,112.63
34_29_2013-02-01,587.87
34_30_2013-02-01,511.4
34_31_2013-02-01,350.75
34_32_2013-02-01,1427.39
34_33_2013-02-01,792.33
34_34_2013-02-01,1969.24
34_35_2013-02-01,606.56
34_36_2013-02-01,475.11
34_37_2013-02-01,475.11
34_38_2013-02-01,8432.5
34_40_2013-02-01,4727.66
34_41_2013-02-01,125.17
34_42_2013-02-01,399.34
34_44_2013-02-01,157.23
34_46_2013-02-01,2446.33
34_48_2013-02-01,49.37
34_49_2013-02-01,21.65
34_52_2013-02-01,697.36
34_55_2013-02-01,2232.47
34_56_2013-02-01,2085.95
34_59_2013-02-01,182.82
34_60_2013-02-01,196.14
34_65_2013-02-01,2844.67
34_67_2013-02-01,2844.67
34_71_2013-02-01,509.79
34_72_2013-02-01,15690.44
34_74_2013-02-01,3081.44
34_79_2013-02-01,10067.46
34_80_2013-02-01,9378.62
34_81_2013-02-01,9019.46
34_82_2013-02-01,2697.22
34_83_2013-02-01,2181.37
34_85_2013-02-01,191.27
34_87_2013-02-01,824.52
34_90_2013-02-01,24571.41
34_91_2013-02-01,9309.85
34_92_2013-02-01,32180.59
34_93_2013-02-01,35291.01
34_94_2013-02-01,38193.9
34_95_2013-02-01,24305.67
34_96_2013-02-01,10134.39
34_97_2013-02-01,5010.18
34_98_2013-02-01,8219.41
34_99_2013-02-01,1963.36
34_1_2013-02-08,1146.23
34_2_2013-02-08,7568.22
34_3_2013-02-08,2806.34
34_4_2013-02-08,7805.57
34_5_2013-02-08,4131.38
34_6_2013-02-08,858.32
34_7_2013-02-08,5803.76
34_8_2013-02-08,7516.14
34_9_2013-02-08,5422.13
34_10_2013-02-08,5369.18
34_11_2013-02-08,5345.88
34_12_2013-02-08,1283.44
34_13_2013-02-08,7113.61
34_14_2013-02-08,2804.18
34_16_2013-02-08,6493.62
34_17_2013-02-08,1290.91
34_18_2013-02-08,1787.09
34_20_2013-02-08,767.12
34_21_2013-02-08,774.33
34_22_2013-02-08,1312.91
34_23_2013-02-08,3127.43
34_24_2013-02-08,1074.77
34_25_2013-02-08,1408.39
34_26_2013-02-08,856.79
34_27_2013-02-08,204.3
34_28_2013-02-08,112.63
34_29_2013-02-08,585.39
34_30_2013-02-08,511.4
34_31_2013-02-08,350.75
34_32_2013-02-08,1404.2
34_33_2013-02-08,792.68
34_34_2013-02-08,1957.8
34_35_2013-02-08,610.4
34_36_2013-02-08,462.79
34_37_2013-02-08,462.79
34_38_2013-02-08,8432.5
34_40_2013-02-08,4727.66
34_41_2013-02-08,141.44
34_42_2013-02-08,398.41
34_44_2013-02-08,159.74
34_46_2013-02-08,2446.33
34_48_2013-02-08,62.36
34_49_2013-02-08,26.35
34_52_2013-02-08,700.46
34_55_2013-02-08,2257.86
34_56_2013-02-08,2108.43
34_59_2013-02-08,182.98
34_60_2013-02-08,196.53
34_65_2013-02-08,2893.87
34_67_2013-02-08,2893.87
34_71_2013-02-08,513.63
34_72_2013-02-08,15185.85
34_74_2013-02-08,3141.17
34_79_2013-02-08,10067.46
34_80_2013-02-08,9378.62
34_81_2013-02-08,9054.19
34_82_2013-02-08,2697.22
34_83_2013-02-08,2186.54
34_85_2013-02-08,196.44
34_87_2013-02-08,812.3
34_90_2013-02-08,24571.41
34_91_2013-02-08,9265.31
34_92_2013-02-08,32180.59
34_93_2013-02-08,35291.01
34_94_2013-02-08,38193.9
34_95_2013-02-08,24383.98
34_96_2013-02-08,10134.39
34_97_2013-02-08,5010.18
34_98_2013-02-08,8219.41
34_99_2013-02-08,1963.36
34_1_2013-02-15,1146.23
34_2_2013-02-15,7646.85
34_3_2013-02-15,2762.78
34_4_2013-02-15,7711.48
34_5_2013-02-15,4175.79
34_6_2013-02-15,853.22
34_7_2013-02-15,6418.03
34_8_2013-02-15,7323.62
34_9_2013-02-15,4256.46
34_10_2013-02-15,4916.67
34_11_2013-02-15,5191.52
34_12_2013-02-15,1223.21
34_13_2013-02-15,7113.61
34_14_2013-02-15,2796.19
34_16_2013-02-15,6422.76
34_17_2013-02-15,1296.44
34_18_2013-02-15,1787.78
34_20_2013-02-15,765.47
34_21_2013-02-15,776.62
34_22_2013-02-15,1310.23
34_23_2013-02-15,3099.66
34_24_2013-02-15,1093.64
34_25_2013-02-15,1385.26
34_26_2013-02-15,879.01
34_27_2013-02-15,187.62
34_28_2013-02-15,112.82
34_29_2013-02-15,592.29
34_30_2013-02-15,514.1
34_31_2013-02-15,356.94
34_32_2013-02-15,1585.06
34_33_2013-02-15,828.05
34_34_2013-02-15,1894.47
34_35_2013-02-15,607.91
34_36_2013-02-15,495.37
34_37_2013-02-15,495.37
34_38_2013-02-15,8432.5
34_40_2013-02-15,4727.66
34_41_2013-02-15,122.03
34_42_2013-02-15,399.8
34_44_2013-02-15,159.16
34_45_2013-02-15,-0.66
34_46_2013-02-15,2445.86
34_48_2013-02-15,43.61
34_49_2013-02-15,20.48
34_52_2013-02-15,707.34
34_54_2013-02-15,46.73
34_55_2013-02-15,2226.19
34_56_2013-02-15,2011.85
34_59_2013-02-15,183.93
34_60_2013-02-15,186.7
34_65_2013-02-15,3051.18
34_67_2013-02-15,3051.18
34_71_2013-02-15,522.42
34_72_2013-02-15,15683.02
34_74_2013-02-15,3036.9
34_79_2013-02-15,10067.46
34_80_2013-02-15,9378.62
34_81_2013-02-15,8947.15
34_82_2013-02-15,2697.22
34_83_2013-02-15,2167.32
34_85_2013-02-15,186.7
34_87_2013-02-15,824.52
34_90_2013-02-15,24487.46
34_91_2013-02-15,8822.79
34_92_2013-02-15,32180.59
34_93_2013-02-15,35291.01
34_94_2013-02-15,38193.9
34_95_2013-02-15,23884.12
34_96_2013-02-15,10134.39
34_97_2013-02-15,5010.43
34_98_2013-02-15,8219.41
34_99_2013-02-15,1963.36
34_1_2013-02-22,1146.23
34_2_2013-02-22,7566.8
34_3_2013-02-22,2795.53
34_4_2013-02-22,7731.63
34_5_2013-02-22,4200.71
34_6_2013-02-22,826.55
34_7_2013-02-22,6193.92
34_8_2013-02-22,7409.37
34_9_2013-02-22,4930.77
34_10_2013-02-22,5200.81
34_11_2013-02-22,5394.7
34_12_2013-02-22,1233.78
34_13_2013-02-22,7113.61
34_14_2013-02-22,2796.19
34_16_2013-02-22,6422.81
34_17_2013-02-22,1291.81
34_18_2013-02-22,1766.49
34_19_2013-02-22,416.59
34_20_2013-02-22,767.53
